Year,State,Format,Revenue,Federal Revenue,State Revenue,Local Revenue
2017,Connecticut,Total - Inflation Adjusted,11740645940.529808,503198331.45601374,4462846661.316417,6774600947.757378
2017,Connecticut,Per Student - Inflation Adjusted,23667.126059977687,1014.364771125549,8996.32918134099,13656.432107511146
2018,Connecticut,Total - Inflation Adjusted,11770172193.51634,492211958.9743744,4476199441.640823,6801760792.901142
2018,Connecticut,Per Student - Inflation Adjusted,23943.069766373876,1001.2663525086497,9105.552644283374,13836.250769581853
2019,Connecticut,Total - Inflation Adjusted,12195787581.611595,522866691.2639578,4540944535.988811,7131976354.358829
2019,Connecticut,Per Student - Inflation Adjusted,25052.51152585968,1074.0716200484842,9327.979480615337,14650.460425195859
2020,Connecticut,Total - Inflation Adjusted,12018214000,469771000,4486792000,7061651000
2020,Connecticut,Per Student - Inflation Adjusted,24874.65,972.31,9286.52,14615.83
2002,Delaware,Total - Inflation Adjusted,1658440312.8758764,124952248.44996214,1103721757.3005195,429766307.1253944
2002,Delaware,Per Student - Inflation Adjusted,14896.48210233929,1122.349363330711,9913.8718493519409,3860.260889656639
2003,Delaware,Total - Inflation Adjusted,1706329047.3742473,129964712.88545792,1122489567.711777,453874766.77701247
2003,Delaware,Per Student - Inflation Adjusted,15333.380543863734,1167.8824133141948,10086.895568475238,4078.602562074302
2004,Delaware,Total - Inflation Adjusted,1787278506.1876643,144447826.2543228,1143381709.3482077,499448970.58513385
2004,Delaware,Per Student - Inflation Adjusted,16026.531388559804,1295.2639842645885,10252.710188152547,4478.557216142668
2005,Delaware,Total - Inflation Adjusted,1851318335.8776731,142946752.32524776,1200469276.627543,507902306.9248826
2005,Delaware,Per Student - Inflation Adjusted,16447.096630046948,1269.9369453051643,10664.955321609285,4512.204363132499
2006,Delaware,Total - Inflation Adjusted,1943918973.5447707,141016460.8367584,1254163758.3694274,548738754.3385851
2006,Delaware,Per Student - Inflation Adjusted,16996.606274649752,1232.9693893380854,10965.748502121098,4797.888383190568
2007,Delaware,Total - Inflation Adjusted,2071547800.3498077,128709481.03737162,1351147043.151554,591691276.1608822
2007,Delaware,Per Student - Inflation Adjusted,18064.035468431546,1122.3541365034882,11782.09669953261,5159.584632395449
2008,Delaware,Total - Inflation Adjusted,2002787002.3986223,126767147.80521908,1261089075.915043,614930778.6783601
2008,Delaware,Per Student - Inflation Adjusted,17558.752158807467,1111.388041786342,11056.1750165577,5391.201254086279
2009,Delaware,Total - Inflation Adjusted,2006856956.5036113,131462268.84740867,1255410611.6921198,619984075.964083
2009,Delaware,Per Student - Inflation Adjusted,17181.402508748815,1125.4993008495665,10748.007130231545,5307.896077667706
2010,Delaware,Total - Inflation Adjusted,2012445431.3780508,214334086.15225562,1177899827.489666,620211517.7361293
2010,Delaware,Per Student - Inflation Adjusted,17108.556377568653,1822.1317082454946,10013.76627033554,5272.646530046511
2011,Delaware,Total - Inflation Adjusted,1992241077.7626932,223662776.76160198,1175475433.5026891,593102867.498402
2011,Delaware,Per Student - Inflation Adjusted,16618.90940017686,1865.7573579490393,9805.59856004225,4947.55348218557
2012,Delaware,Total - Inflation Adjusted,2052170581.9741287,207796981.9877523,1232425490.5549684,611948109.4314084
2012,Delaware,Per Student - Inflation Adjusted,17299.791527684694,1751.7229164460223,10389.34032787894,5158.71697732621
2013,Delaware,Total - Inflation Adjusted,2089853077.7674427,167998216.97576684,1249859769.1604228,671995091.6312531
2013,Delaware,Per Student - Inflation Adjusted,17608.40262183204,1415.4919393465693,10530.898450535477,5662.001113309065
2014,Delaware,Total - Inflation Adjusted,2085403825.9407885,145672460.20558408,1245656916.4131086,694074449.3220958
2014,Delaware,Per Student - Inflation Adjusted,17288.607492957115,1207.6619740285714,10326.864181302102,5754.0813376264405
2015,Delaware,Total - Inflation Adjusted,2148697090.761069,149517306.04697922,1241773925.206217,757405859.507873
2015,Delaware,Per Student - Inflation Adjusted,17634.680519303787,1227.1063496631768,10191.426738950764,6216.1474306898435
2016,Delaware,Total - Inflation Adjusted,2160215860.3966584,145148260.2378667,1265850879.889979,749216720.2688128
2016,Delaware,Per Student - Inflation Adjusted,17819.882966629662,1197.3446417473278,10442.160996658919,6180.377328223416
2017,Delaware,Total - Inflation Adjusted,2339604499.6885953,146763308.7609207,1384598742.2649205,808242448.6627538
2017,Delaware,Per Student - Inflation Adjusted,19249.35285379779,1207.514004151295,11391.935190911316,6649.90365873518
2018,Delaware,Total - Inflation Adjusted,2261713759.6717873,145784936.67168418,1434156527.9992664,681772295.0008361
2018,Delaware,Per Student - Inflation Adjusted,18698.64835546877,1205.2750587390153,11856.849972655627,5636.5336924775775
2019,Delaware,Total - Inflation Adjusted,2302408657.124447,148860062.78862843,1486347465.7547739,667201128.5810443
2019,Delaware,Per Student - Inflation Adjusted,18822.985524649514,1216.9818313473663,12151.400897132686,5454.6027961694635
2020,Delaware,Total - Inflation Adjusted,2475301000,149476000,1555571000,770254000
2020,Delaware,Per Student - Inflation Adjusted,20032.22,1209.69,12588.99,6233.54
2002,Florida,Total - Inflation Adjusted,26769947782.057533,2544993063.8737144,12335909717.422186,11889045000.761637
2002,Florida,Per Student - Inflation Adjusted,10707.205706172645,1017.9192495242432,4934.005197252758,4755.281259395644
2003,Florida,Total - Inflation Adjusted,27616366949.59473,2764717892.596729,12276669441.939651,12574979615.058353
2003,Florida,Per Student - Inflation Adjusted,10886.738192478744,1089.8917174335468,4839.61938312853,4957.227091916668
2004,Florida,Total - Inflation Adjusted,29886765627.334747,3005731834.9188614,13262238043.158058,13618795749.25783
2004,Florida,Per Student - Inflation Adjusted,11525.95283229319,1159.1685081062406,5114.632497450343,5252.138002919829
2005,Florida,Total - Inflation Adjusted,31151804501.819244,3125002310.489045,13341159612.653885,14685642578.676315
2005,Florida,Per Student - Inflation Adjusted,11776.368233372456,1181.3476170448619,5043.377976708399,5551.642639619196
2006,Florida,Total - Inflation Adjusted,32871683977.394257,3181294319.029649,13211107554.338184,16479282104.026423
2006,Florida,Per Student - Inflation Adjusted,12339.341217377061,1194.186112307764,4959.177156489057,6185.977948580239
2007,Florida,Total - Inflation Adjusted,36418422908.32484,3137291394.500323,14594652336.47703,18686479177.347485
2007,Florida,Per Student - Inflation Adjusted,13710.848241712882,1181.1288696524457,5494.611955384788,7035.107416675648
2008,Florida,Total - Inflation Adjusted,36455618193.72272,3014363416.505262,14378000783.996426,19063253993.221027
2008,Florida,Per Student - Inflation Adjusted,13779.303599362729,1139.3535279709379,5434.516765934128,7205.42115183481
2009,Florida,Total - Inflation Adjusted,31747404397.82464,3229643514.1507864,10844224058.205093,17673536825.46876
2009,Florida,Per Student - Inflation Adjusted,12103.165676297756,1231.2497063892802,4134.17804379238,6737.737926116094
2010,Florida,Total - Inflation Adjusted,31124966367.442524,4985077516.559315,9752212788.868742,16387676062.01447
2010,Florida,Per Student - Inflation Adjusted,11846.34264675839,1897.3451880635757,3711.7502156460487,6237.247243048768
2011,Florida,Total - Inflation Adjusted,30778593139.47578,5481969048.876626,10554705114.534157,14741918976.064999
2011,Florida,Per Student - Inflation Adjusted,11674.46328295759,2079.33923758027,4003.449883697955,5591.674161679363
2012,Florida,Total - Inflation Adjusted,27283584432.979492,3469054009.5087523,9838868775.746143,13975661647.724598
2012,Florida,Per Student - Inflation Adjusted,10262.543161882808,1304.8632473572147,3700.826566192126,5256.853348333469
2013,Florida,Total - Inflation Adjusted,27434251373.11943,3365632622.6607704,10513299865.673584,13555318884.785076
2013,Florida,Per Student - Inflation Adjusted,10236.37677097605,1255.7948996881444,3922.7677060425362,5057.8141652453705
2014,Florida,Total - Inflation Adjusted,28545123743.96248,3407137118.606615,11452926367.24272,13685060258.113144
2014,Florida,Per Student - Inflation Adjusted,10540.947025754396,1258.1664315031767,4229.258377562353,5053.522216688866
2015,Florida,Total - Inflation Adjusted,29312987208.680775,3389468755.191277,11589684878.353025,14333833575.13647
2015,Florida,Per Student - Inflation Adjusted,10683.969426162757,1235.3896762501454,4224.203055655919,5224.387564764024
2016,Florida,Total - Inflation Adjusted,30366103044.698616,3398724286.121661,11839549382.746662,15127829375.830294
2016,Florida,Per Student - Inflation Adjusted,10935.124279688605,1223.9095853673284,4263.5330671616985,5447.670828402009
2017,Florida,Total - Inflation Adjusted,30740664644.991047,3394743806.4714427,12029216343.855507,15316704494.664099
2017,Florida,Per Student - Inflation Adjusted,10971.19236138759,1211.563787729748,4293.162849684775,5466.455122445373
2018,Florida,Total - Inflation Adjusted,31244878957.574913,3472396977.6489477,12248028061.077492,15524453918.848473
2018,Florida,Per Student - Inflation Adjusted,11109.962030324645,1234.700587722639,4355.123447224556,5520.13799537745
2019,Florida,Total - Inflation Adjusted,32177207261.19392,3509304083.240176,12397489274.064241,16270413903.889502
2019,Florida,Per Student - Inflation Adjusted,11381.58743308454,1241.2911955525287,4385.183783227525,5755.102295773688
2020,Florida,Total - Inflation Adjusted,32717733000,3379157000,12426925000,16911651000
2020,Florida,Per Student - Inflation Adjusted,11526.14,1190.44,4377.88,5957.81
2002,Georgia,Total - Inflation Adjusted,18828143039.10979,1306569166.9669654,9186312213.823887,8335261658.318939
2002,Georgia,Per Student - Inflation Adjusted,12802.739184545791,888.435727607402,6246.500542138166,5667.802914800223
2003,Georgia,Total - Inflation Adjusted,19103422525.235744,1486306273.8705218,9256731235.698277,8360385015.666946
2003,Georgia,Per Student - Inflation Adjusted,12771.216639193406,993.6466775170662,6188.4063018876195,5589.163659788721
2004,Georgia,Total - Inflation Adjusted,19535714189.02041,1661405742.5350654,8755044790.564194,9119263655.92115
2004,Georgia,Per Student - Inflation Adjusted,12832.248222344911,1091.307391553541,5750.846016925778,5990.094813865597
2005,Georgia,Total - Inflation Adjusted,19752368359.410538,1845758184.5826812,8655078058.650234,9251532116.17762
2005,Georgia,Per Student - Inflation Adjusted,12721.097391614503,1188.71552209181,5574.122131338028,5958.246317592592
2006,Georgia,Total - Inflation Adjusted,20895470104.36552,1881890301.2286863,9228339163.201801,9785240639.93503
2006,Georgia,Per Student - Inflation Adjusted,13078.615913847672,1177.891704485755,5776.0830673688115,6124.654074062806
2007,Georgia,Total - Inflation Adjusted,22369252530.145214,1859745745.146047,9966592711.485605,10542914073.51356
2007,Georgia,Per Student - Inflation Adjusted,13736.876511915025,1142.0675576154267,6120.450053242827,6474.358901056773
2008,Georgia,Total - Inflation Adjusted,22696007109.46859,1761736908.1827154,10248809850.437443,10685460350.848434
2008,Georgia,Per Student - Inflation Adjusted,13788.503891862398,1070.3087965434327,6226.458984654012,6491.736110664952
2009,Georgia,Total - Inflation Adjusted,21536556110.937767,1971116603.5308275,9275886693.944464,10289552813.462477
2009,Georgia,Per Student - Inflation Adjusted,13055.638472061602,1194.908866584632,5623.121699983751,6237.60790549322
2010,Georgia,Total - Inflation Adjusted,21169229723.985096,3084127731.0804396,7998961293.464695,10086140699.439959
2010,Georgia,Per Student - Inflation Adjusted,12747.61068999431,1857.1925602863043,4816.784239869316,6073.63388983869
2011,Georgia,Total - Inflation Adjusted,20981006227.533913,2638538076.5400004,8719811920.96949,9622656230.02442
2011,Georgia,Per Student - Inflation Adjusted,12593.347181512721,1583.7203444909285,5233.861667713463,5775.76516930833
2012,Georgia,Total - Inflation Adjusted,19848940294.765846,2105519231.77077,8428814192.461331,9314606870.533741
2012,Georgia,Per Student - Inflation Adjusted,11891.606920603284,1261.4254665496244,5049.74942620087,5580.432027852789
2013,Georgia,Total - Inflation Adjusted,19408178140.819244,2007890904.2976909,8428802637.24148,8971484599.280073
2013,Georgia,Per Student - Inflation Adjusted,11534.500336679628,1193.3081376690434,5009.3368907963895,5331.855308214194
2014,Georgia,Total - Inflation Adjusted,19507588109.340225,1975303451.748805,8580540910.941575,8951743746.649841
2014,Georgia,Per Student - Inflation Adjusted,11480.551090221245,1162.500281619565,5049.799798405456,5268.26195848529
2015,Georgia,Total - Inflation Adjusted,20198274437.50598,1990630130.6974878,9034339501.114334,9173304805.694162
2015,Georgia,Per Student - Inflation Adjusted,11758.192960708975,1158.8178226036814,5259.23841127035,5340.136726834942
2016,Georgia,Total - Inflation Adjusted,20949469817.856495,1951736126.6432562,9471797600.008144,9525936091.2051
2016,Georgia,Per Student - Inflation Adjusted,12129.9636096799,1130.079180849367,5484.267817803709,5515.616611026824
2017,Georgia,Total - Inflation Adjusted,21599060609.377132,1957509539.3670948,9766586356.282288,9874964713.727749
2017,Georgia,Per Student - Inflation Adjusted,12465.6155094752,1129.7517985283823,5636.662649545014,5699.211662929497
2018,Georgia,Total - Inflation Adjusted,22111329550.302963,1872213278.9277055,10124456687.896336,10114659583.47892
2018,Georgia,Per Student - Inflation Adjusted,12757.4702329007,1080.2010079534439,5841.465186614759,5835.8144067359435
2019,Georgia,Total - Inflation Adjusted,22794857292.029118,1898725912.6221466,10203930290.318289,10692201089.08868
2019,Georgia,Per Student - Inflation Adjusted,13136.22982410037,1094.1956695639153,5880.326504949215,6161.70764958724
2020,Georgia,Total - Inflation Adjusted,23612314000,1823882000,10908377000,10880055000
2020,Georgia,Per Student - Inflation Adjusted,13604.82,1050.87,6285.13,6268.81
2002,Hawaii,Total - Inflation Adjusted,2728583283.306158,245699567.5386904,2432023131.302708,50860584.46475948
2002,Hawaii,Per Student - Inflation Adjusted,14785.380706373173,1331.3684309950665,13178.410346159324,275.60192921878354
2003,Hawaii,Total - Inflation Adjusted,2937193186.2368417,240721391.16045552,2646764029.4518757,49707765.62451004
2003,Hawaii,Per Student - Inflation Adjusted,15977.849312323857,1309.4807383351827,14397.972570770586,270.39600321808683
2004,Hawaii,Total - Inflation Adjusted,2955721412.96883,326891795.2987761,2558424918.8305955,70404698.83945814
2004,Hawaii,Per Student - Inflation Adjusted,16097.917578390347,1780.3693625630897,13934.089362281662,383.4450297288219
2005,Hawaii,Total - Inflation Adjusted,3052065418.761085,318031796.4827856,2666154951.7018776,67878670.57642148
2005,Hawaii,Per Student - Inflation Adjusted,16661.114811802294,1736.1280520735525,14554.444212649974,370.5425470787689
2006,Hawaii,Total - Inflation Adjusted,3498812839.9599853,291479798.5893721,3144736651.1946983,62596390.1759148
2006,Hawaii,Per Student - Inflation Adjusted,19138.23460938914,1594.3690091744868,17201.463190767565,342.40240944709035
