Year,State,Format,Total Salary,Total Benefits
2019,Connecticut,Per Student - Inflation Adjusted,11778.643767945794,6374.935211085927
2019,Connecticut,Percent,0.6488331464308338,0.35116685356916627
2020,Connecticut,Total - Inflation Adjusted,5722738000,3007087000
2020,Connecticut,Per Student - Inflation Adjusted,11844.62,6223.91
2020,Connecticut,Percent,0.6555386630788449,0.3444613369211552
2002,Delaware,Total - Inflation Adjusted,901563135.8570507,288548837.41000015
2002,Delaware,Per Student - Inflation Adjusted,8098.041261525155,2591.8075590286608
2002,Delaware,Percent,0.7575449753746485,0.24245502462535157
2003,Delaware,Total - Inflation Adjusted,913588945.6205959,312310350.7542336
2003,Delaware,Per Student - Inflation Adjusted,8209.679298876998,2806.4782367660096
2003,Delaware,Percent,0.7452398236240185,0.2547601763759814
2004,Delaware,Total - Inflation Adjusted,927228363.0958183,341441362.4553694
2004,Delaware,Per Student - Inflation Adjusted,8314.459014192353,3061.69893951761
2004,Delaware,Percent,0.7308670508992768,0.26913294910072316
2005,Delaware,Total - Inflation Adjusted,944698290.8802816,379145146.59624416
2005,Delaware,Per Student - Inflation Adjusted,8392.688036893584,3368.3270391497135
2005,Delaware,Percent,0.7136023534217845,0.2863976465782156
2006,Delaware,Total - Inflation Adjusted,966407102.6466873,414759925.8325706
2006,Delaware,Per Student - Inflation Adjusted,8449.7626137059,3626.4368494154164
2006,Delaware,Percent,0.6997037966713,0.3002962033287
2007,Delaware,Total - Inflation Adjusted,965374046.6349356,428081224.9720741
2007,Delaware,Per Student - Inflation Adjusted,8418.122389876637,3732.8951041095083
2007,Delaware,Percent,0.6927915620270471,0.30720843797295294
2008,Delaware,Total - Inflation Adjusted,965907960.8744637,419759395.3699854
2008,Delaware,Per Student - Inflation Adjusted,8468.267641614386,3680.092692622021
2008,Delaware,Percent,0.6970708316701131,0.3029291683298868
2009,Delaware,Total - Inflation Adjusted,968490572.2529404,422938097.6037869
2009,Delaware,Per Student - Inflation Adjusted,8291.58450036227,3620.9236103772596
2009,Delaware,Percent,0.6960401976882706,0.3039598023117293
2010,Delaware,Total - Inflation Adjusted,969501398.7868378,423753243.7905981
2010,Delaware,Per Student - Inflation Adjusted,8242.101299692458,3602.4847437815606
2010,Delaware,Percent,0.6958538921867673,0.3041461078132327
2011,Delaware,Total - Inflation Adjusted,999389091.131479,434444536.5018523
2011,Delaware,Per Student - Inflation Adjusted,8336.72270052304,3624.060406033477
2011,Delaware,Percent,0.6970047551445955,0.30299524485540447
2012,Delaware,Total - Inflation Adjusted,1021953501.0349213,482475935.90298533
2012,Delaware,Per Student - Inflation Adjusted,8615.061874548182,4067.266418809202
2012,Delaware,Percent,0.6792965514905089,0.3207034485094911
2013,Delaware,Total - Inflation Adjusted,1005601017.7831237,491970952.62704146
2013,Delaware,Per Student - Inflation Adjusted,8472.860251921318,4145.184999179564
2013,Delaware,Percent,0.6714875468672209,0.3285124531327791
2014,Delaware,Total - Inflation Adjusted,999139765.5943468,500609422.8442607
2014,Delaware,Per Student - Inflation Adjusted,8283.158009108936,4150.200782196188
2014,Delaware,Percent,0.6662043739059071,0.3337956260940929
2015,Delaware,Total - Inflation Adjusted,1019687286.3124087,505137257.0068238
2015,Delaware,Per Student - Inflation Adjusted,8368.725292568432,4145.7397337336915
2015,Delaware,Percent,0.6687241743837684,0.3312758256162316
2016,Delaware,Total - Inflation Adjusted,1032489728.8215997,535968255.1728934
2016,Delaware,Per Student - Inflation Adjusted,8517.13127735982,4421.270518973628
2016,Delaware,Percent,0.6582831026142232,0.3417168973857769
2017,Delaware,Total - Inflation Adjusted,1052026698.2523925,574288995.7021713
2017,Delaware,Per Student - Inflation Adjusted,8655.659690477096,4725.0266817577085
2017,Delaware,Percent,0.6468771070247761,0.353122892975224
2018,Delaware,Total - Inflation Adjusted,1046593901.8594978,563215822.6222789
2018,Delaware,Per Student - Inflation Adjusted,8652.681518509338,4656.367040984317
2018,Delaware,Percent,0.6501352429386982,0.3498647570613019
2019,Delaware,Total - Inflation Adjusted,1076582808.862323,588328263.7412107
2019,Delaware,Per Student - Inflation Adjusted,8801.432353642424,4809.790053619241
2019,Delaware,Percent,0.6466305589824768,0.3533694410175232
2020,Delaware,Total - Inflation Adjusted,1121420000,612690000
2020,Delaware,Per Student - Inflation Adjusted,9075.47,4958.4
2020,Delaware,Percent,0.6466833453637522,0.3533166546362479
2002,Florida,Total - Inflation Adjusted,14321313612.14381,3786582209.8051286
2002,Florida,Per Student - Inflation Adjusted,5728.11881432589,1514.5254502872729
2002,Florida,Percent,0.7908877759346689,0.2091122240653311
2003,Florida,Total - Inflation Adjusted,14621709792.45312,3848247434.2413163
2003,Florida,Per Student - Inflation Adjusted,5764.063446800776,1517.0320648726315
2003,Florida,Percent,0.7916478279346216,0.20835217206537832
2004,Florida,Total - Inflation Adjusted,15059072953.882875,4310452692.239816
2004,Florida,Per Student - Inflation Adjusted,5807.592784790684,1662.3416149307914
2004,Florida,Percent,0.7774623542888445,0.22253764571115559
2005,Florida,Total - Inflation Adjusted,15680317812.369587,4508433176.760563
2005,Florida,Per Student - Inflation Adjusted,5927.660788262911,1704.3346694574857
2005,Florida,Percent,0.7766855760201731,0.22331442397982687
2006,Florida,Total - Inflation Adjusted,16260951264.48817,4693023523.200179
2006,Florida,Per Student - Inflation Adjusted,6104.027422891294,1761.6582628137796
2006,Florida,Percent,0.7760324613510328,0.22396753864896726
2007,Florida,Total - Inflation Adjusted,17091021840.891273,5188779150.285137
2007,Florida,Per Student - Inflation Adjusted,6434.440483754018,1953.4815499946105
2007,Florida,Percent,0.7671078078533852,0.23289219214661494
2008,Florida,Total - Inflation Adjusted,17343910136.91162,5316597455.565844
2008,Florida,Per Student - Inflation Adjusted,6555.554784265698,2009.5407706179965
2008,Florida,Percent,0.7653802274894429,0.23461977251055716
2009,Florida,Total - Inflation Adjusted,16546028710.38725,5185656855.070191
2009,Florida,Per Student - Inflation Adjusted,6307.892432081101,1976.944082525887
2009,Florida,Percent,0.7613780212753337,0.23862197872466628
2010,Florida,Total - Inflation Adjusted,15998927886.24146,5138243827.803813
2010,Florida,Per Student - Inflation Adjusted,6089.289023163616,1955.6454267990057
2010,Florida,Percent,0.7569097126940428,0.2430902873059571
2011,Florida,Total - Inflation Adjusted,15751263273.159674,5297675538.811653
2011,Florida,Per Student - Inflation Adjusted,5974.520146441187,2009.429344874036
2011,Florida,Percent,0.7483163756158713,0.25168362438412867
2012,Florida,Total - Inflation Adjusted,14879877507.427921,4195890639.8231616
2012,Florida,Per Student - Inflation Adjusted,5596.972754901593,1578.2544440538159
2012,Florida,Percent,0.7800411889001114,0.21995881109988863
2013,Florida,Total - Inflation Adjusted,14691552814.839092,4220273628.8272147
2013,Florida,Per Student - Inflation Adjusted,5481.767943855393,1574.6886401632046
2013,Florida,Percent,0.7768442813451802,0.22315571865481973
2014,Florida,Total - Inflation Adjusted,14896605590.274437,4602701233.2141075
2014,Florida,Per Student - Inflation Adjusted,5500.913101198354,1699.6561882045542
2014,Florida,Percent,0.763955304102699,0.236044695897301
2015,Florida,Total - Inflation Adjusted,15048315062.342558,4656703582.670457
2015,Florida,Per Student - Inflation Adjusted,5484.801438408926,1697.2666622786232
2015,Florida,Percent,0.7636799542298768,0.23632004577012317
2016,Florida,Total - Inflation Adjusted,15190056136.44651,4763767153.662663
2016,Florida,Per Student - Inflation Adjusted,5470.089049115473,1715.4798286705998
2016,Florida,Percent,0.7612604015286885,0.23873959847131154
2017,Florida,Total - Inflation Adjusted,15142299822.751083,4837358348.879626
2017,Florida,Per Student - Inflation Adjusted,5404.213553363966,1726.4269801055832
2017,Florida,Percent,0.7578861293032314,0.24211387069676857
2018,Florida,Total - Inflation Adjusted,15218664817.017387,4863100563.64065
2018,Florida,Per Student - Inflation Adjusted,5411.414916828376,1729.2112217412944
2018,Florida,Percent,0.7578347909294589,0.24216520907054107
2019,Florida,Total - Inflation Adjusted,15166062751.084507,4905910072.051855
2019,Florida,Per Student - Inflation Adjusted,5364.476310909038,1735.3005483720215
2019,Florida,Percent,0.7555837904815867,0.24441620951841325
2020,Florida,Total - Inflation Adjusted,15633627000,5082474000
2020,Florida,Per Student - Inflation Adjusted,5507.57,1790.51
2020,Florida,Percent,0.7546601297875606,0.24533987021243944
2002,Georgia,Total - Inflation Adjusted,10346000541.242094,3031858037.4832816
2002,Georgia,Per Student - Inflation Adjusted,7035.054757411588,2061.599467387914
2002,Georgia,Percent,0.7733672824710062,0.22663271752899383
2003,Georgia,Total - Inflation Adjusted,10948487891.092216,3043196953.2628813
2003,Georgia,Per Student - Inflation Adjusted,7319.398550900298,2034.4692487923721
2003,Georgia,Percent,0.7824996790248396,0.21750032097516028
2004,Georgia,Total - Inflation Adjusted,10911243642.194284,2990397074.969399
2004,Georgia,Per Student - Inflation Adjusted,7167.165164696576,1964.2814209491391
2004,Georgia,Percent,0.7848882537366079,0.21511174626339208
2005,Georgia,Total - Inflation Adjusted,11019809196.55712,2969509988.695879
2005,Georgia,Per Student - Inflation Adjusted,7097.077498956703,1912.447790701617
2005,Georgia,Percent,0.7877304597949417,0.2122695402050584
2006,Georgia,Total - Inflation Adjusted,11447646561.008226,3338650449.9323664
2006,Georgia,Per Student - Inflation Adjusted,7165.155470055684,2089.6802107544618
2006,Georgia,Percent,0.7742066652693357,0.22579333473066443
2007,Georgia,Total - Inflation Adjusted,11909298683.661419,3855279652.4653125
2007,Georgia,Per Student - Inflation Adjusted,7313.452351723563,2367.513811302128
2007,Georgia,Percent,0.7554465358690827,0.2445534641309174
2008,Georgia,Total - Inflation Adjusted,12207835303.029514,3937424995.3740005
2008,Georgia,Per Student - Inflation Adjusted,7416.626809773057,2392.1003571597284
2008,Georgia,Percent,0.7561253038799993,0.2438746961200007
2009,Georgia,Total - Inflation Adjusted,12492512468.612455,3318915889.821295
2009,Georgia,Per Student - Inflation Adjusted,7573.0618537234,2011.95450240365
2009,Georgia,Percent,0.7900937851694385,0.20990621483056143
2010,Georgia,Total - Inflation Adjusted,11953032558.40187,3540268941.373733
2010,Georgia,Per Student - Inflation Adjusted,7197.83625395563,2131.863595468574
2010,Georgia,Percent,0.7714970867363815,0.2285029132636186
2011,Georgia,Total - Inflation Adjusted,11363459110.69378,3488743390.304386
2011,Georgia,Per Student - Inflation Adjusted,6820.642824886553,2094.0381212972625
2011,Georgia,Percent,0.7651022920574991,0.23489770794250076
2012,Georgia,Total - Inflation Adjusted,10974997386.94856,3476278564.9319825
2012,Georgia,Per Student - Inflation Adjusted,6575.182081620365,2082.6618237908883
2012,Georgia,Percent,0.7594479819058415,0.24055201809415858
2013,Georgia,Total - Inflation Adjusted,10554134186.348202,3492536342.7641892
2013,Georgia,Per Student - Inflation Adjusted,6272.436737574667,2075.650125845165
2013,Georgia,Percent,0.7513621791670163,0.24863782083298366
2014,Georgia,Total - Inflation Adjusted,10376800422.574034,3650260299.814033
2014,Georgia,Per Student - Inflation Adjusted,6106.92279773734,2148.2404362225466
2014,Georgia,Percent,0.739770083844597,0.260229916155403
2015,Georgia,Total - Inflation Adjusted,10650255634.723354,3792647175.7285323
2015,Georgia,Per Student - Inflation Adjusted,6199.917763243199,2207.8435211543697
2015,Georgia,Percent,0.7374041143090606,0.2625958856909394
2016,Georgia,Total - Inflation Adjusted,10970613316.563713,4056349184.3165884
2016,Georgia,Per Student - Inflation Adjusted,6352.099171087339,2348.6649787351266
2016,Georgia,Percent,0.7300622177210665,0.2699377822789335
2017,Georgia,Total - Inflation Adjusted,11383769894.282717,4260663866.5440745
2017,Georgia,Per Student - Inflation Adjusted,6569.989342990734,2458.9819421148045
2017,Georgia,Percent,0.7276564666706589,0.27234353332934114
2018,Georgia,Total - Inflation Adjusted,11414033087.704502,4614646659.192807
2018,Georgia,Per Student - Inflation Adjusted,6585.501817997715,2662.4919528455675
2018,Georgia,Percent,0.7121005897257663,0.28789941027423366
2019,Georgia,Total - Inflation Adjusted,11452579309.729488,4856737703.7129135
2019,Georgia,Per Student - Inflation Adjusted,6599.895875658982,2798.8479305113756
2019,Georgia,Percent,0.7022104242618138,0.29778957573818615
2020,Georgia,Total - Inflation Adjusted,11874456000,5142040000
2020,Georgia,Per Student - Inflation Adjusted,6841.76,2962.71
2020,Georgia,Percent,0.6978204839221294,0.3021795160778706
2002,Hawaii,Total - Inflation Adjusted,1336081648.5208452,256925227.17269868
2002,Hawaii,Per Student - Inflation Adjusted,7239.82846370162,1392.2041706890168
2002,Hawaii,Percent,0.8387165306648198,0.16128346933518015
2003,Hawaii,Total - Inflation Adjusted,1361002635.363873,383184395.6357724
2003,Hawaii,Per Student - Inflation Adjusted,7403.634153951099,2084.456763652106
2003,Hawaii,Percent,0.7803080955110976,0.21969190448890247
2004,Hawaii,Total - Inflation Adjusted,1358517622.6858938,390119168.4682074
2004,Hawaii,Per Student - Inflation Adjusted,7398.976748210984,2124.7344622665532
2004,Hawaii,Percent,0.7769005784290245,0.22309942157097548
2005,Hawaii,Total - Inflation Adjusted,1372403165.766823,430300417.393062
2005,Hawaii,Per Student - Inflation Adjusted,7491.89789709181,2348.9928095852893
2005,Hawaii,Percent,0.7613028251607871,0.23869717483921293
2006,Hawaii,Total - Inflation Adjusted,1391587690.2435238,496003067.3089258
2006,Hawaii,Per Student - Inflation Adjusted,7611.880885772733,2713.0964947827083
2006,Hawaii,Percent,0.7372297880388426,0.26277021196115735
2007,Hawaii,Total - Inflation Adjusted,1473917288.8769398,528990244.62549967
2007,Hawaii,Per Student - Inflation Adjusted,8155.444834906816,2927.001878000803
2007,Hawaii,Percent,0.7358884771724865,0.26411152282751355
2008,Hawaii,Total - Inflation Adjusted,1474241744.2343302,517045500.22084796
2008,Hawaii,Per Student - Inflation Adjusted,8194.9205100291,2874.1251931298534
2008,Hawaii,Percent,0.7403457108945157,0.25965428910548427
2009,Hawaii,Total - Inflation Adjusted,1520146198.494616,597963828.3093666
2009,Hawaii,Per Student - Inflation Adjusted,8469.824813269568,3331.68312681335
2009,Hawaii,Percent,0.7176900491252017,0.28230995087479827
2010,Hawaii,Total - Inflation Adjusted,1389441151.7985895,561739179.3545957
2010,Hawaii,Per Student - Inflation Adjusted,7710.716937228306,3117.377382707767
2010,Hawaii,Percent,0.7121028603372775,0.2878971396627224
2011,Hawaii,Total - Inflation Adjusted,1396512661.438833,478287477.7042702
2011,Hawaii,Per Student - Inflation Adjusted,7775.63965786277,2663.0583284032873
2011,Hawaii,Percent,0.7448859683547691,0.25511403164523094
2012,Hawaii,Total - Inflation Adjusted,1339292380.6511433,482479327.7130432
2012,Hawaii,Per Student - Inflation Adjusted,7330.312060834045,2640.738944676746
2012,Hawaii,Percent,0.7351594186794085,0.26484058132059146
2013,Hawaii,Total - Inflation Adjusted,1327771421.7398615,502534773.3733667
2013,Hawaii,Per Student - Inflation Adjusted,7186.466852397485,2719.9308930976267
2013,Hawaii,Percent,0.7254369385345442,0.2745630614654557
2014,Hawaii,Total - Inflation Adjusted,1393933974.588172,528757474.04027414
2014,Hawaii,Per Student - Inflation Adjusted,7461.171414108745,2830.2312588993523
2014,Hawaii,Percent,0.7249907180949808,0.2750092819050192
2015,Hawaii,Total - Inflation Adjusted,1423125511.9748979,555650330.4770663
2015,Hawaii,Per Student - Inflation Adjusted,7802.9045154315645,3046.6009963825777
2015,Hawaii,Percent,0.7191944837425907,0.2808055162574093
2016,Hawaii,Total - Inflation Adjusted,1491133480.4209101,613180451.6677579
2016,Hawaii,Per Student - Inflation Adjusted,8193.265739104761,3369.2123615610517
2016,Hawaii,Percent,0.7086081087265335,0.29139189127346665
